ZIP,CITY,COUNTY,STATEID,STATE,LAT,LNG,TIMEZONE,MEDIAN_AGE,POPULATION,POPCHANGE#,POPCHANGE%,DENSITY_PER_KM,HOUSING_UNITS,HOMESCHANGE#,HOMESCHANGE%,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MEDINCCHANGE#,MEDINCCHANGE%,200K_MORE_%,MEAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,IN_LABOR_FORCE_%,FERTILITY_RATE_%,VOTING_POPULATION,BELOW_POVERTY_LEVEL_%,EDU_HS_OR_ABOVE_%,EDU_BS_OR_AVOVE_%,M_PER_100_F,AGE_UNDER_18_%,AGE_65_OR_ABOVE_%,RACE_WHITE_%,RACE_BLACK_%,RACE_ASIAN_%,CLUSTER,CLUS_NAME
43793,Woodsfield,Monroe,OH,Ohio,39.74329,-81.0998,America/New_York,50.7,4818,-234,-0.04631828978622328,19.1,1664,-19,-0.0112893642305407,82500,35469,-1738,-0.046711640282742495,1.4,47609,23162,45.3,0.7000000000000001,3978,17.1,87.2,12.3,96.7,17.4,24.5,98.9,0.0,0.2,0,"Middle Aged, Unemployed, Uneducated, Low Income"
43804,Baltic,Holmes,OH,Ohio,40.45385,-81.73741,America/New_York,22.9,3748,-424,-0.10162991371045063,46.7,677,-47,-0.0649171270718232,183700,56231,2040,0.037644627336642617,0.7,63397,15728,62.5,7.3,2218,12.2,46.3,8.5,96.7,40.8,10.5,97.8,0.6,0.1,5,"Young, Employed, Lower Educated, Low Income"
43812,Coshocton,Coshocton,OH,Ohio,40.27167,-81.88218,America/New_York,42.3,18582,-214,-0.011385401149180676,45.6,5330,15,0.002822201317027281,87500,39231,528,0.013642353305945277,1.1,51205,21839,56.0,6.3,14472,9.9,88.5,14.3,96.9,22.0,19.2,95.6,1.8,0.3,3,"Older, Employed, Lower Educated, Middle Income"
43821,Dresden,Muskingum,OH,Ohio,40.13673,-82.00666,America/New_York,41.4,4142,115,0.0285572386391855,20.2,1268,9,0.007148530579825257,120000,50705,821,0.016458182984524096,2.6,65325,24298,57.0,10.6,3098,10.8,91.4,24.1,103.5,23.7,17.4,97.6,0.0,1.3,3,"Older, Employed, Lower Educated, Middle Income"
43822,Frazeysburg,Knox,OH,Ohio,40.17741,-82.1725,America/New_York,44.4,4301,31,0.007259953161592506,20.3,1380,49,0.036814425244177315,115900,44538,-987,-0.021680395387149918,0.8,57203,23793,67.0,2.2,3426,5.6,89.2,7.5,100.3,20.3,14.5,97.6,0.2,0.0,3,"Older, Employed, Lower Educated, Middle Income"
43824,Fresno,Coshocton,OH,Ohio,40.36278,-81.76149000000002,America/New_York,34.2,4278,581,0.15715444955369218,19.1,1123,91,0.08817829457364341,151100,49133,-867,-0.01734,1.7,63451,20987,64.9,10.6,2903,11.9,71.1,11.6,110.9,32.1,12.6,98.8,0.0,0.0,4,"Younger, Employed, Lower Educated, Low Income"
43830,Nashport,Muskingum,OH,Ohio,40.06171,-82.14474,America/New_York,40.4,5869,-431,-0.06841269841269841,46.7,1732,-107,-0.058183795541054927,156800,51389,-4904,-0.08711562716501163,4.3,73893,29888,66.8,5.1,4433,4.6,87.9,23.4,102.2,24.4,15.8,94.1,0.1,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
43832,Newcomerstown,Tuscarawas,OH,Ohio,40.27481,-81.58243,America/New_York,38.7,7564,-59,-0.007739735012462284,28.6,2102,38,0.018410852713178296,91300,47561,778,0.016629972425881198,1.5,55254,21641,57.3,7.000000000000001,5463,8.3,84.6,14.3,99.5,27.7,16.4,98.4,0.7,0.0,4,"Younger, Employed, Lower Educated, Low Income"
43844,Warsaw,Coshocton,OH,Ohio,40.33368,-82.05252,America/New_York,43.9,3550,51,0.014575593026579025,12.0,1246,93,0.08065915004336513,111900,44595,-1518,-0.032919133433088284,1.0,53448,22571,59.2,0.3,2823,7.5,87.6,9.5,106.0,20.5,20.5,97.0,1.7,0.3,3,"Older, Employed, Lower Educated, Middle Income"
43845,West Lafayette,Coshocton,OH,Ohio,40.25695,-81.73121,America/New_York,45.3,4812,60,0.012626262626262626,62.5,1489,-6,-0.004013377926421404,88000,47718,167,0.0035120186746861264,0.0,51711,20999,55.5,3.9,3707,7.8,87.8,11.1,91.0,23.0,20.0,97.5,0.1,0.5,3,"Older, Employed, Lower Educated, Middle Income"
43906,Bellaire,Belmont,OH,Ohio,40.01218,-80.80358000000003,America/New_York,43.4,8501,-130,-0.015061985864905572,104.0,2486,141,0.060127931769722816,86000,39500,686,0.017674035141959088,1.6,56399,24096,55.3,6.9,6680,17.4,86.9,11.4,98.8,21.4,17.4,95.6,3.7,0.0,3,"Older, Employed, Lower Educated, Middle Income"
43912,Bridgeport,Belmont,OH,Ohio,40.08803,-80.79446999999998,America/New_York,45.4,6372,-210,-0.031905195989061066,139.4,1914,-54,-0.027439024390243903,81700,38258,2491,0.06964520367936924,1.3,50295,22650,57.6,1.3,5097,17.1,87.6,12.5,97.3,19.8,20.5,90.1,6.5,0.3,3,"Older, Employed, Lower Educated, Middle Income"
43942,Powhatan Point,Belmont,OH,Ohio,39.86361,-80.84881,America/New_York,48.9,2810,177,0.06722369920243068,46.1,985,66,0.07181719260065289,90400,44911,-418,-0.009221469699309492,3.0,68681,30074,50.1,4.2,2367,5.6,92.0,11.9,86.1,15.6,19.1,99.3,0.1,0.0,3,"Older, Employed, Lower Educated, Middle Income"
43947,Shadyside,Belmont,OH,Ohio,39.9561,-80.78563,America/New_York,44.9,5255,56,0.0107713021734949,120.9,1723,15,0.008782201405152224,94900,53054,4408,0.09061382230810344,1.4,63640,27048,59.0,8.7,4358,3.9,95.2,18.6,90.1,16.8,21.8,98.1,0.1,0.3,3,"Older, Employed, Lower Educated, Middle Income"
43950,Saint Clairsville,Belmont,OH,Ohio,40.0962,-80.92588,America/New_York,44.5,16409,-41,-0.002492401215805471,73.8,4211,-141,-0.03239889705882353,143000,62575,2247,0.037246386420899086,3.5,76926,27298,47.5,3.2,13874,3.5,89.9,22.8,134.3,14.7,20.2,87.1,9.0,0.8,3,"Older, Employed, Lower Educated, Middle Income"
44629,Gnadenhutten,Tuscarawas,OH,Ohio,40.35645,-81.44614,America/New_York,37.6,2596,137,0.055713704758031724,45.3,768,33,0.04489795918367346,112000,51250,694,0.013727351847456286,0.4,56344,21170,63.2,7.399999999999999,1875,11.2,89.4,17.9,100.5,27.8,12.2,97.9,0.5,0.1,4,"Younger, Employed, Lower Educated, Low Income"
44637,Killbuck,Holmes,OH,Ohio,40.48315,-82.03371,America/New_York,33.2,3351,26,0.007819548872180452,18.7,855,66,0.08365019011406842,131400,45104,-1672,-0.035744826406704296,0.0,49807,17032,61.5,5.1,2276,15.5,82.3,5.9,98.8,31.8,12.0,97.8,0.1,0.6,4,"Younger, Employed, Lower Educated, Low Income"
44654,Millersburg,Holmes,OH,Ohio,40.5391,-81.8708,America/New_York,29.7,20892,341,0.01659286652717629,48.4,4332,113,0.026783598009006874,195800,58802,5429,0.10171809716523336,3.0,72536,21126,68.3,7.7,13990,7.6,57.7,10.2,95.6,32.9,11.6,97.8,0.2,0.4,4,"Younger, Employed, Lower Educated, Low Income"
44681,Sugarcreek,Tuscarawas,OH,Ohio,40.50209,-81.66119,America/New_York,29.6,7574,139,0.01869535978480161,50.7,1814,-1,-0.0005509641873278236,179100,57484,4397,0.08282630399156103,3.2,69137,22590,67.5,15.8,5141,5.2,63.2,13.3,88.9,32.1,12.7,97.0,0.3,0.3,4,"Younger, Employed, Lower Educated, Low Income"
44683,Uhrichsville,Tuscarawas,OH,Ohio,40.35283,-81.32318000000002,America/New_York,41.3,8388,59,0.0070836835154280235,48.2,2312,121,0.0552259242355089,75500,37299,1695,0.047607010448264236,0.7,49010,20092,60.4,4.8,6516,15.3,82.1,7.4,94.4,22.1,16.6,98.0,0.7,0.2,3,"Older, Employed, Lower Educated, Middle Income"
44813,Bellville,Richland,OH,Ohio,40.59884,-82.53166999999998,America/New_York,34.9,8800,152,0.01757631822386679,43.4,2503,12,0.004817342432757929,123000,57833,1963,0.03513513513513514,0.3,63345,23291,65.4,1.4,6277,6.4,86.7,15.9,93.9,28.4,17.1,95.7,0.2,0.1,4,"Younger, Employed, Lower Educated, Low Income"
44822,Butler,Richland,OH,Ohio,40.55721,-82.39859,America/New_York,40.0,2902,132,0.047653429602888084,28.7,939,28,0.030735455543358943,124300,52067,1373,0.027084073065846058,0.4,58756,23047,57.3,2.8000000000000003,2184,4.4,91.4,20.6,104.5,24.7,21.7,98.3,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45002,Cleves,Hamilton,OH,Ohio,39.19835,-84.73405,America/New_York,37.9,14034,327,0.023856423725103958,203.4,3661,-14,-0.0038095238095238095,212400,76387,4838,0.06761799605864513,5.3,88253,31881,64.5,4.9,9937,7.4,91.6,29.6,91.3,28.8,12.7,97.0,0.7,0.2,2,"Middle Aged, Employed, Educated, Higher Income"
45005,Franklin,Warren,OH,Ohio,39.5356,-84.30298,America/New_York,40.5,31052,348,0.011334028139656073,321.7,8491,302,0.036878739772866036,132100,57033,4579,0.08729553513554733,1.6,72684,28787,63.3,6.0,23733,7.7,87.4,16.3,96.3,22.3,16.6,95.8,1.2,0.8,3,"Older, Employed, Lower Educated, Middle Income"
45011,Hamilton,Butler,OH,Ohio,39.42958,-84.50247,America/New_York,36.3,70820,1262,0.01814313234998131,444.0,17004,357,0.021445305460443324,174500,65223,67,0.0010283013076309163,5.7,84339,29640,66.8,4.3,49907,11.8,89.5,26.7,101.2,27.2,10.7,81.2,11.2,2.5,2,"Middle Aged, Employed, Educated, Higher Income"
45013,Hamilton,Butler,OH,Ohio,39.40769,-84.64865,America/New_York,40.5,53727,668,0.01258975857064777,175.9,15122,226,0.015171858216970997,144600,56654,2912,0.05418480890179003,2.3,69199,27442,60.9,6.0,40383,6.8,89.6,21.1,91.1,24.1,18.6,93.9,3.4,0.6,3,"Older, Employed, Lower Educated, Middle Income"
45014,Fairfield,Butler,OH,Ohio,39.32803,-84.55122,America/New_York,38.0,43535,-494,-0.01121987780780849,780.7,10661,-234,-0.021477742083524556,147900,61930,1394,0.023027619928637503,3.1,74792,30362,70.7,7.8,32116,4.6,90.2,29.0,100.5,21.1,15.0,78.7,14.3,3.1,2,"Middle Aged, Employed, Educated, Higher Income"
45015,Hamilton,Butler,OH,Ohio,39.36202,-84.53959,America/New_York,33.8,12358,-307,-0.02424003158310304,771.1,2960,-92,-0.030144167758846662,90300,45488,4238,0.10273939393939394,0.2,52579,20455,63.5,6.3,8627,16.2,87.2,10.1,93.0,26.9,12.6,91.3,5.1,1.0,4,"Younger, Employed, Lower Educated, Low Income"
45030,Harrison,Hamilton,OH,Ohio,39.25707,-84.76083,America/New_York,40.5,18841,449,0.02441278816876903,162.3,6041,88,0.014782462623887115,145300,61274,-1574,-0.025044551934826884,2.7,72941,29712,65.8,4.9,14385,3.6,91.7,22.7,93.5,23.3,16.0,98.5,0.2,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
45036,Lebanon,Warren,OH,Ohio,39.44442,-84.2202,America/New_York,36.8,39109,-174,-0.004429396940152229,178.1,8775,172,0.01999302568871324,195200,73427,-203,-0.0027570283851690892,7.6,91866,29131,55.7,3.1,30158,4.1,88.6,28.1,128.8,21.5,11.7,87.2,9.8,0.8,2,"Middle Aged, Employed, Educated, Higher Income"
45039,Maineville,Warren,OH,Ohio,39.32785,-84.23948,America/New_York,36.5,24142,1295,0.056681402372302715,553.8,7104,318,0.04686118479221928,192100,86129,6276,0.07859441724168159,13.7,108667,39546,73.5,11.1,16578,2.7,96.9,51.4,95.1,29.6,11.3,93.6,2.4,2.9,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45040,Mason,Warren,OH,Ohio,39.35199,-84.31255999999998,America/New_York,39.8,53848,-31,-0.0005753633140926892,696.2,15462,142,0.009268929503916449,243100,97629,4453,0.04779127672361982,18.3,129042,46750,68.6,3.3000000000000003,35419,1.5,97.0,60.3,96.3,28.1,11.8,77.7,3.6,15.7,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45042,Middletown,Butler,OH,Ohio,39.54879,-84.43796,America/New_York,43.6,26649,359,0.013655382274629136,207.1,7712,105,0.01380307611410543,131000,53063,1791,0.03493134654392261,3.7,69439,28408,60.1,3.6,20872,7.6,86.6,21.2,94.5,20.9,18.6,93.5,2.6,1.5,3,"Older, Employed, Lower Educated, Middle Income"
45044,Middletown,Butler,OH,Ohio,39.45004,-84.38226999999998,America/New_York,34.9,53250,213,0.004016064257028112,537.0,11357,-40,-0.0035096955339124327,151200,49115,2915,0.0630952380952381,4.4,69948,26232,65.6,6.2,37060,16.3,87.0,25.2,93.1,28.7,10.7,78.4,12.3,2.1,4,"Younger, Employed, Lower Educated, Low Income"
45050,Monroe,Butler,OH,Ohio,39.44536,-84.35915,America/New_York,35.0,9221,136,0.014969730324711062,443.4,2560,172,0.07202680067001675,160900,78281,4929,0.06719653179190753,6.4,92281,34523,69.7,11.9,6640,2.9,94.9,35.4,91.5,27.2,15.3,93.3,3.0,1.9,2,"Middle Aged, Employed, Educated, Higher Income"
45052,North Bend,Hamilton,OH,Ohio,39.1448,-84.77920999999998,America/New_York,51.2,3614,-307,-0.07829635297118083,117.7,1258,-78,-0.05838323353293413,230900,75759,-3251,-0.04114669029236805,6.6,92610,39565,61.9,3.6,2962,7.9,93.1,29.5,108.9,17.5,21.1,96.7,0.3,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
45053,Okeana,Butler,OH,Ohio,39.35251,-84.78054,America/New_York,41.8,3479,-163,-0.04475562877539813,48.7,1077,-88,-0.07553648068669527,258400,93295,10878,0.1319873327104845,5.1,104962,33790,71.5,4.0,2500,0.0,93.5,24.3,105.0,28.1,12.3,100.0,0.0,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
45054,Oregonia,Warren,OH,Ohio,39.44055,-84.07496,America/New_York,38.5,2862,88,0.03172314347512617,30.9,989,-6,-0.006030150753768844,236600,73482,16234,0.2835732252655115,11.2,98458,36844,74.9,5.9,2197,0.0,93.7,36.8,90.2,23.0,9.7,95.3,0.3,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
45056,Oxford,Butler,OH,Ohio,39.49067,-84.74356,America/New_York,21.7,27654,410,0.015049185141682572,137.4,3751,-143,-0.03672316384180791,187600,40079,-3884,-0.08834701908422993,5.4,64961,20618,49.5,1.0,23799,6.5,90.9,45.5,94.3,8.0,8.8,89.2,3.1,5.7,5,"Young, Employed, Lower Educated, Low Income"
45064,Somerville,Butler,OH,Ohio,39.5662,-84.60075,America/New_York,45.1,2953,57,0.01968232044198895,34.9,945,24,0.026058631921824102,122000,58207,928,0.01620140016410901,2.0,66326,24454,55.1,4.1000000000000005,2385,3.4,83.3,13.8,89.9,19.2,24.9,100.0,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45065,South Lebanon,Warren,OH,Ohio,39.3709,-84.21021,America/New_York,44.7,4531,-406,-0.08223617581527243,652.5,1400,54,0.04011887072808321,222400,65625,5172,0.08555406679569252,12.0,107601,41565,63.8,8.6,3633,7.6,90.4,47.6,105.4,19.8,23.2,89.6,3.9,2.4,2,"Middle Aged, Employed, Educated, Higher Income"
45066,Springboro,Warren,OH,Ohio,39.54901,-84.22317,America/New_York,38.3,24825,228,0.009269423100378095,445.1,7554,84,0.011244979919678716,228200,108828,5875,0.057064874263013224,12.9,119385,41230,68.8,5.2,17109,1.6,97.1,54.2,93.2,30.0,12.4,92.4,2.1,3.1,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45067,Trenton,Butler,OH,Ohio,39.48775,-84.47870999999998,America/New_York,33.5,14744,-52,-0.003514463368477967,269.8,3439,-53,-0.015177548682703322,134700,64762,2116,0.03377709670210389,2.4,74206,25714,70.1,6.9,10386,6.9,90.4,14.3,100.0,29.6,11.4,94.8,2.0,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45068,Waynesville,Warren,OH,Ohio,39.5262,-84.06357,America/New_York,45.1,10899,-83,-0.0075578218903660545,61.2,3506,76,0.02215743440233236,233200,82418,8907,0.12116553985117876,7.7,103728,40374,68.9,2.7,8226,4.6,93.9,34.8,88.3,23.6,16.3,97.7,0.2,0.2,2,"Middle Aged, Employed, Educated, Higher Income"
45069,West Chester,Butler,OH,Ohio,39.34236,-84.41131999999998,America/New_York,39.6,50548,381,0.007594633922698188,666.2,14747,227,0.015633608815426997,211200,90142,5371,0.06335893171013672,11.2,111876,41532,70.0,4.7,36281,3.6,95.4,51.7,97.0,24.5,13.9,82.7,7.0,7.6,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45102,Amelia,Clermont,OH,Ohio,39.01712,-84.20428000000003,America/New_York,38.5,22478,-217,-0.00956157743996475,397.5,6138,26,0.004253926701570682,150700,60337,4434,0.07931595799867627,1.8,71814,28308,70.0,7.399999999999999,17055,6.8,87.4,23.0,94.2,23.7,11.7,96.2,1.0,0.8,2,"Middle Aged, Employed, Educated, Higher Income"
45103,Batavia,Clermont,OH,Ohio,39.09754,-84.13766,America/New_York,36.5,33348,173,0.005214770158251695,140.8,8687,89,0.010351244475459407,158900,64353,3350,0.05491533203285085,3.6,77579,29695,66.6,4.5,25059,9.4,90.0,25.0,99.1,23.8,13.4,93.3,1.9,1.5,2,"Middle Aged, Employed, Educated, Higher Income"
45106,Bethel,Clermont,OH,Ohio,38.94492,-84.07146999999998,America/New_York,40.1,12655,22,0.0017414707512071561,63.6,3661,231,0.0673469387755102,128700,56142,1952,0.036021406163498804,1.2,66912,25065,59.8,3.8,9688,8.4,85.8,14.0,97.4,23.4,17.5,96.8,2.6,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45107,Blanchester,Brown,OH,Ohio,39.29262,-83.96613,America/New_York,37.4,9786,319,0.03369599661983733,47.2,2627,78,0.03060023538642605,131000,55045,1146,0.021261990018367687,2.5,70161,25783,65.3,9.4,7304,7.3,87.8,13.8,93.7,24.9,13.2,96.9,0.5,0.4,4,"Younger, Employed, Lower Educated, Low Income"
45113,Clarksville,Clinton,OH,Ohio,39.39718,-83.98501,America/New_York,43.4,3441,-3,-0.0008710801393728223,39.5,1036,-35,-0.032679738562091505,166800,66281,7900,0.13531799729364005,3.3,75162,28386,65.6,11.9,2593,12.1,90.7,15.0,97.0,24.6,14.3,98.9,0.0,0.0,2,"Middle Aged, Employed, Educated, Higher Income"
45118,Fayetteville,Brown,OH,Ohio,39.17029,-83.93324,America/New_York,46.3,3683,-65,-0.017342582710779084,35.5,1101,-7,-0.00631768953068592,153300,59344,3396,0.0606992207049403,0.7,74805,28209,59.7,6.3,2892,7.6,89.9,14.6,111.9,20.7,19.6,95.5,0.7,0.1,3,"Older, Employed, Lower Educated, Middle Income"
45120,Felicity,Clermont,OH,Ohio,38.82223,-84.08959,America/New_York,48.2,2812,-227,-0.0746956235603817,34.5,859,17,0.02019002375296912,111500,45824,1062,0.023725481435145884,2.9,53883,23203,51.0,1.4,2282,13.7,72.0,15.7,101.4,18.3,17.9,93.1,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45121,Georgetown,Brown,OH,Ohio,38.87003,-83.9036,America/New_York,38.6,9108,-322,-0.03414634146341464,33.6,2362,-16,-0.00672834314550042,115800,46538,1186,0.02615099664843888,1.1,57635,22462,56.0,6.3,6739,19.4,87.3,15.1,98.8,25.5,16.3,96.6,2.1,0.5,4,"Younger, Employed, Lower Educated, Low Income"
45122,Goshen,Clermont,OH,Ohio,39.22035,-84.11622,America/New_York,42.1,10742,13,0.001211669307484388,96.5,3373,213,0.06740506329113924,126100,50950,990,0.01981585268214572,1.1,68013,26344,63.9,4.7,8157,4.9,85.7,13.2,102.2,22.1,14.8,95.3,0.4,1.8,3,"Older, Employed, Lower Educated, Middle Income"
45123,Greenfield,Highland,OH,Ohio,39.35024,-83.38582,America/New_York,40.8,8852,139,0.015953173419029038,34.0,2364,128,0.05724508050089445,101600,39556,2728,0.07407407407407407,0.2,46220,19445,58.8,6.6000000000000005,6798,19.7,85.6,11.4,92.0,22.9,18.2,96.5,1.9,0.6,3,"Older, Employed, Lower Educated, Middle Income"
45130,Hamersville,Brown,OH,Ohio,38.90944,-83.99863,America/New_York,46.2,3489,132,0.03932082216264522,40.2,1272,-5,-0.003915426781519186,109800,57642,-942,-0.016079475624743957,2.3,58930,25187,64.5,2.3,2932,3.7,85.2,7.6,111.2,16.0,13.8,99.0,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45133,Hillsboro,Highland,OH,Ohio,39.15726,-83.57603,America/New_York,40.9,24278,380,0.015900912210226797,28.9,6641,122,0.01871452676790919,112900,41789,955,0.023387373267375226,1.8,54596,21909,51.6,8.0,18283,17.2,82.3,13.7,98.6,24.1,19.0,94.9,1.9,0.4,3,"Older, Employed, Lower Educated, Middle Income"
45135,Leesburg,Highland,OH,Ohio,39.34607000000001,-83.54426,America/New_York,39.5,4772,68,0.014455782312925169,26.1,1301,71,0.057723577235772365,119500,52298,9958,0.2351913084553613,2.9,66185,25373,66.8,2.4,3626,10.7,85.2,11.1,97.4,24.0,12.0,96.4,0.5,0.6,4,"Younger, Employed, Lower Educated, Low Income"
45140,Loveland,Clermont,OH,Ohio,39.25759,-84.24167,America/New_York,39.7,55782,867,0.01578803605572248,444.0,16006,498,0.032112458086149084,228300,87547,4144,0.049686462117669625,12.6,114062,41915,70.2,5.6000000000000005,40207,3.4,94.9,46.6,101.3,25.8,12.4,93.4,1.5,2.8,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45142,Lynchburg,Brown,OH,Ohio,39.20568,-83.8126,America/New_York,38.6,3820,-73,-0.01875160544567172,27.0,1109,51,0.048204158790170135,108700,50143,4799,0.10583539167254764,1.1,54605,20276,61.3,9.8,2786,11.8,89.9,13.3,93.0,27.0,11.2,94.9,0.3,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45144,Manchester,Adams,OH,Ohio,38.70559,-83.61289000000002,America/New_York,41.4,4577,-201,-0.042067810799497694,23.5,1262,-37,-0.028483448806774437,91300,31343,-1725,-0.05216523527277126,0.5,48790,20111,43.5,6.4,3367,20.5,76.9,13.0,104.1,26.2,14.2,98.6,0.0,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45150,Milford,Clermont,OH,Ohio,39.16572,-84.23299,America/New_York,42.6,32336,-139,-0.0042802155504234034,370.4,9265,110,0.012015292190060077,171800,63309,3804,0.06392740105873455,3.9,80498,32297,63.7,6.800000000000002,24134,5.0,92.3,33.3,96.2,24.4,19.8,95.8,1.3,0.9,2,"Middle Aged, Employed, Educated, Higher Income"
45152,Morrow,Warren,OH,Ohio,39.35058,-84.12169,America/New_York,37.9,12056,-108,-0.00887865833607366,84.8,3466,3,0.0008663008951775916,192000,71682,-918,-0.012644628099173556,7.0,90530,31138,72.6,2.8000000000000003,8561,4.3,91.6,38.3,96.5,28.7,12.3,96.4,0.8,1.3,2,"Middle Aged, Employed, Educated, Higher Income"
45154,Mount Orab,Brown,OH,Ohio,39.05948,-83.91926,America/New_York,38.3,9028,-359,-0.03824438052625972,53.4,2587,-35,-0.013348588863463006,122600,50650,3610,0.07674319727891156,2.5,63435,23355,61.8,8.1,6554,11.6,83.7,9.1,94.9,27.2,14.0,96.6,0.4,0.6,4,"Younger, Employed, Lower Educated, Low Income"
45157,New Richmond,Clermont,OH,Ohio,38.95651,-84.22984,America/New_York,39.2,10268,406,0.04116812005678362,90.3,2915,14,0.004825922095829024,160700,61794,1177,0.01941699523236056,5.4,80233,28503,64.5,4.3,7490,13.0,87.7,23.9,99.7,27.0,12.9,98.1,0.3,0.2,2,"Middle Aged, Employed, Educated, Higher Income"
45159,New Vienna,Clinton,OH,Ohio,39.33069,-83.68921999999998,America/New_York,35.9,3436,-160,-0.04449388209121246,25.7,882,27,0.03157894736842105,109800,50540,352,0.007013628755877899,3.7,66688,24146,66.8,4.9,2362,16.5,89.0,10.4,106.2,31.2,14.2,97.3,0.1,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45162,Pleasant Plain,Warren,OH,Ohio,39.26781,-84.07828,America/New_York,47.3,2594,56,0.02206461780929866,41.2,817,46,0.05966277561608301,176100,74167,13269,0.21788892902886794,2.1,80234,31645,70.0,9.4,2011,3.6,91.9,21.8,96.4,21.5,12.5,98.0,0.6,1.4,2,"Middle Aged, Employed, Educated, Higher Income"
45167,Ripley,Brown,OH,Ohio,38.77282,-83.8006,America/New_York,47.6,3642,24,0.006633499170812604,23.7,970,2,0.002066115702479339,112200,45698,4872,0.11933571743496793,2.0,55703,23050,57.0,9.1,2958,11.8,83.8,15.9,98.4,18.8,19.8,95.8,2.8,0.2,3,"Older, Employed, Lower Educated, Middle Income"
45169,Sabina,Clinton,OH,Ohio,39.50061,-83.64981,America/New_York,39.9,4719,33,0.007042253521126761,19.0,1154,19,0.016740088105726872,93900,49651,4347,0.09595179233621756,0.6,57077,21809,60.0,5.6000000000000005,3502,17.9,86.9,14.0,95.2,25.6,16.0,94.6,0.1,0.1,3,"Older, Employed, Lower Educated, Middle Income"
45171,Sardinia,Brown,OH,Ohio,39.01455,-83.79884,America/New_York,40.4,5960,-318,-0.050653074227460966,31.0,1851,-104,-0.05319693094629156,141000,48179,2266,0.04935421340361118,7.3,76800,30167,58.0,7.7,4523,16.8,89.1,16.3,95.8,24.0,17.1,99.4,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45176,Williamsburg,Clermont,OH,Ohio,39.08339,-84.02314,America/New_York,39.7,9355,289,0.03187734392234723,66.7,2483,141,0.060204953031596925,134800,56829,909,0.016255364806866953,2.2,66237,24922,61.4,6.3,7141,9.7,85.4,15.5,99.6,23.4,14.2,97.8,0.8,0.1,3,"Older, Employed, Lower Educated, Middle Income"
